Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed3pm,Humidity3pm,Pressure3pm,Cloud3pm,Temp3pm,RainToday,RainTomorrow
17-Mar,Sydney,21.9,24.9,2.6,7.6,1.0,56.0,24.0,85.0,1009.0,7.0,24.5,Yes,Yes
17-Mar,Sydney,20.0,22.7,20.0,3.0,1.3,59.0,35.0,81.0,1020.6,8.0,20.5,Yes,Yes
17-Mar,Sydney,19.3,25.8,45.8,2.8,3.6,65.0,22.0,79.0,1022.2,7.0,24.1,Yes,Yes
17-Mar,Sydney,23.7,27.9,0.2,8.4,4.4,39.0,20.0,66.0,1015.6,7.0,26.9,No,No
17-Mar,Sydney,23.3,27.1,0.0,5.2,1.5,30.0,17.0,72.0,1012.6,6.0,26.0,No,Yes
17-Mar,Sydney,22.3,31.9,25.6,6.0,4.4,63.0,19.0,57.0,1010.7,6.0,29.8,Yes,Yes
17-Mar,Sydney,18.5,24.1,10.2,7.8,5.5,41.0,20.0,70.0,1019.1,7.0,21.7,Yes,Yes
17-Mar,Sydney,19.2,24.5,4.8,3.2,4.9,26.0,13.0,58.0,1014.1,7.0,24.2,Yes,No
17-Mar,Sydney,18.9,26.5,0.0,3.0,11.0,28.0,19.0,66.0,1014.7,2.0,26.0,No,No
17-Mar,Sydney,19.2,27.0,0.0,5.8,11.0,41.0,22.0,62.0,1012.3,1.0,26.0,No,No
17-Mar,Sydney,21.2,23.8,0.0,7.4,0.0,54.0,11.0,69.0,1012.4,8.0,23.6,No,No
17-Mar,Sydney,21.4,28.8,0.0,2.4,8.4,30.0,22.0,71.0,1007.4,1.0,27.0,No,Yes
17-Mar,Sydney,22.5,26.0,2.4,7.4,0.0,69.0,28.0,88.0,1007.7,8.0,19.2,Yes,Yes
17-Apr,Sydney,14.8,22.0,33.8,4.2,1.5,50.0,24.0,49.0,1026.3,7.0,21.8,Yes,Yes
17-Apr,Sydney,14.9,22.8,7.8,0.4,6.4,41.0,20.0,60.0,1026.3,6.0,20.7,Yes,No
17-Apr,Sydney,14.1,23.3,0.4,5.4,10.2,37.0,22.0,45.0,1023.3,3.0,22.9,No,No
17-Apr,Sydney,13.2,23.4,0.2,6.0,8.7,24.0,15.0,42.0,1023.9,3.0,23.2,No,No
17-Apr,Sydney,14.1,23.8,0.0,3.4,10.6,28.0,13.0,41.0,1025.7,2.0,23.7,No,No
17-Apr,Sydney,14.9,24.9,0.0,5.0,9.8,37.0,20.0,49.0,1021.4,4.0,23.1,No,No
17-Apr,Sydney,15.5,28.7,0.0,7.0,9.6,67.0,20.0,35.0,1007.1,4.0,27.9,No,Yes
17-Apr,Sydney,11.7,17.9,8.8,7.8,6.1,54.0,26.0,56.0,1008.5,7.0,15.7,Yes,No
17-Apr,Sydney,13.8,23.0,0.0,3.6,2.1,54.0,26.0,48.0,1017.3,7.0,22.2,No,Yes
17-Apr,Sydney,15.0,22.7,9.4,4.2,2.8,43.0,17.0,75.0,1022.2,7.0,20.2,Yes,Yes
17-Apr,Sydney,15.3,23.6,19.8,2.4,9.2,31.0,20.0,51.0,1020.9,3.0,22.6,Yes,No
17-Apr,Sydney,13.9,24.7,0.0,4.0,10.8,26.0,15.0,41.0,1019.3,1.0,23.5,No,No
17-Apr,Sydney,13.2,23.8,0.0,5.2,9.8,26.0,17.0,55.0,1018.7,4.0,22.0,No,No
17-Apr,Sydney,15.2,26.9,0.0,4.4,8.1,39.0,9.0,30.0,1017.4,5.0,26.2,No,No
17-Apr,Sydney,14.2,24.1,0.0,3.0,8.9,24.0,13.0,55.0,1022.1,2.0,22.3,No,No
17-Apr,Sydney,16.0,24.3,0.0,4.0,9.3,24.0,17.0,55.0,1025.3,1.0,23.0,No,No
17-Apr,Sydney,15.2,24.9,0.0,4.6,6.1,30.0,15.0,63.0,1028.1,6.0,22.3,No,No
17-Apr,Sydney,16.2,24.0,0.2,3.8,9.9,30.0,20.0,48.0,1027.5,2.0,23.0,No,No
17-Apr,Sydney,14.4,23.9,0.0,4.0,7.2,26.0,17.0,58.0,1024.8,6.0,22.4,No,No
17-Apr,Sydney,17.7,24.1,0.0,4.2,3.5,19.0,15.0,60.0,1022.2,5.0,22.5,No,No
17-Apr,Sydney,15.9,26.7,0.0,3.6,9.5,22.0,17.0,58.0,1020.9,2.0,23.6,No,No
17-Apr,Sydney,15.7,23.9,0.0,3.0,10.0,24.0,17.0,61.0,1018.4,3.0,22.7,No,No
17-Apr,Sydney,18.2,26.7,0.0,4.4,3.0,39.0,22.0,65.0,1008.8,7.0,21.9,No,Yes
17-Apr,Sydney,12.1,20.0,0.4,7.0,8.2,46.0,24.0,45.0,1015.2,4.0,18.5,No,No
17-Apr,Sydney,10.2,21.8,0.0,5.0,10.4,44.0,13.0,39.0,1020.3,5.0,20.1,No,No
17-Apr,Sydney,10.8,22.7,0.0,3.6,10.5,31.0,13.0,51.0,1018.2,3.0,21.2,No,No
17-Apr,Sydney,14.0,22.6,0.0,3.0,7.8,28.0,13.0,59.0,1020.9,4.0,20.5,No,No
17-May,Sydney,13.2,25.6,0.0,4.0,9.5,30.0,19.0,40.0,1014.9,5.0,24.2,No,No
17-May,Sydney,14.6,23.9,0.0,5.0,8.4,39.0,15.0,33.0,1016.0,6.0,23.2,No,Yes
17-May,Sydney,14.9,18.4,1.4,5.0,3.4,43.0,15.0,67.0,1027.3,8.0,16.3,Yes,Yes
17-May,Sydney,11.8,20.0,3.8,3.8,3.3,24.0,13.0,45.0,1029.4,7.0,19.5,Yes,No
17-May,Sydney,12.7,21.6,0.4,2.4,8.5,26.0,20.0,54.0,1027.8,1.0,20.5,No,No
17-May,Sydney,12.7,26.2,0.0,4.0,8.4,43.0,13.0,39.0,1021.1,6.0,25.2,No,No
17-May,Sydney,14.6,22.2,0.2,4.0,10.0,50.0,13.0,25.0,1023.2,1.0,21.1,No,No
17-May,Sydney,10.7,21.0,0.0,9.6,7.5,31.0,13.0,45.0,1024.0,1.0,19.8,No,No
17-May,Sydney,10.5,21.7,0.0,3.4,10.0,37.0,13.0,52.0,1021.9,1.0,20.3,No,No
17-May,Sydney,10.9,22.1,0.0,2.0,8.5,30.0,19.0,56.0,1022.9,7.0,19.7,No,No
17-May,Sydney,12.5,19.6,0.4,2.6,1.7,26.0,17.0,71.0,1024.5,7.0,18.5,No,Yes
17-May,Sydney,14.0,21.3,3.2,0.6,7.3,28.0,17.0,67.0,1021.7,7.0,20.1,Yes,No
17-May,Sydney,14.7,18.7,0.0,4.0,0.3,26.0,9.0,74.0,1019.2,7.0,18.1,No,Yes
17-May,Sydney,13.1,20.8,5.2,1.6,5.5,43.0,20.0,49.0,1014.0,1.0,20.2,Yes,No
17-May,Sydney,11.1,21.9,0.0,3.0,9.9,33.0,11.0,39.0,1016.5,1.0,20.3,No,No
17-May,Sydney,9.8,20.2,0.0,3.4,9.5,28.0,17.0,52.0,1021.3,2.0,19.6,No,No
17-May,Sydney,12.6,21.5,0.0,3.6,6.4,33.0,22.0,62.0,1024.7,4.0,20.2,No,No
17-May,Sydney,14.8,20.4,0.0,1.4,0.5,43.0,17.0,72.0,1020.9,7.0,20.2,No,Yes
17-May,Sydney,16.7,23.2,14.6,1.0,5.4,35.0,9.0,58.0,1015.4,3.0,22.8,Yes,No
17-May,Sydney,13.8,23.5,0.0,4.0,9.2,30.0,17.0,49.0,1019.3,1.0,21.9,No,No
17-May,Sydney,13.0,21.0,0.0,1.0,6.9,22.0,11.0,65.0,1021.9,4.0,20.1,No,No
17-May,Sydney,14.7,22.6,0.0,2.4,8.8,24.0,17.0,65.0,1017.2,2.0,22.4,No,No
17-May,Sydney,14.8,22.7,0.8,3.4,9.0,54.0,22.0,31.0,1012.7,1.0,22.5,No,No
17-May,Sydney,11.6,21.4,0.0,5.6,9.6,33.0,11.0,43.0,1018.9,0.0,19.7,No,No
17-May,Sydney,10.6,20.8,0.0,1.8,9.8,30.0,13.0,56.0,1019.7,3.0,19.6,No,No
17-May,Sydney,12.6,20.6,0.0,2.8,7.0,24.0,15.0,65.0,1017.6,3.0,19.4,No,No
17-May,Sydney,11.9,23.7,0.0,2.4,8.4,48.0,24.0,37.0,1009.0,6.0,23.2,No,No
17-May,Sydney,11.4,18.3,0.0,5.2,9.4,56.0,19.0,30.0,1018.6,1.0,17.5,No,No
17-May,Sydney,7.1,17.1,0.0,3.4,9.7,39.0,17.0,37.0,1020.1,6.0,16.7,No,No
17-May,Sydney,9.7,16.3,0.0,3.4,7.8,52.0,28.0,43.0,1026.0,4.0,15.9,No,No
17-Jun,Sydney,8.0,18.3,0.0,4.8,9.7,43.0,26.0,39.0,1031.2,1.0,17.8,No,No
17-Jun,Sydney,8.5,18.1,0.0,3.2,4.8,41.0,20.0,50.0,1030.8,4.0,16.4,No,No
17-Jun,Sydney,10.7,17.4,0.0,3.4,2.1,41.0,22.0,66.0,1028.8,7.0,16.4,No,Yes
17-Jun,Sydney,10.5,19.7,1.4,0.6,6.8,28.0,17.0,57.0,1024.5,2.0,19.0,Yes,No
17-Jun,Sydney,9.4,19.6,0.0,2.8,9.4,28.0,7.0,41.0,1021.5,5.0,19.2,No,No
17-Jun,Sydney,9.1,17.9,0.0,2.2,7.2,59.0,15.0,43.0,1017.7,2.0,14.7,No,Yes
17-Jun,Sydney,8.8,15.5,54.6,2.6,0.0,56.0,17.0,85.0,1019.6,8.0,14.2,Yes,Yes
17-Jun,Sydney,12.4,18.1,61.0,1.8,1.3,44.0,15.0,84.0,1023.4,6.0,16.9,Yes,Yes
17-Jun,Sydney,10.4,18.9,3.4,1.6,4.8,52.0,28.0,64.0,1026.7,7.0,18.2,Yes,Yes
17-Jun,Sydney,12.5,18.1,38.8,3.6,0.2,50.0,15.0,70.0,1030.2,7.0,17.5,Yes,Yes
17-Jun,Sydney,12.5,17.2,2.8,1.6,0.2,20.0,6.0,85.0,1025.9,6.0,16.0,Yes,Yes
17-Jun,Sydney,11.3,20.4,1.2,0.8,7.5,26.0,15.0,59.0,1024.0,3.0,19.1,Yes,No
17-Jun,Sydney,9.5,18.7,0.0,2.2,9.1,37.0,22.0,62.0,1029.1,3.0,18.2,No,Yes
17-Jun,Sydney,11.1,17.8,2.6,1.8,2.9,24.0,9.0,78.0,1028.4,7.0,17.4,Yes,No
17-Jun,Sydney,10.7,20.1,0.6,1.2,6.4,22.0,15.0,69.0,1024.4,6.0,18.7,No,No
17-Jun,Sydney,11.9,17.3,0.0,1.6,0.2,26.0,7.0,69.0,1023.5,7.0,17.2,No,No
17-Jun,Sydney,13.2,19.1,0.0,1.0,0.2,26.0,13.0,67.0,1021.8,7.0,17.4,No,Yes
17-Jun,Sydney,11.3,18.0,1.8,2.0,6.3,52.0,28.0,62.0,1025.8,5.0,17.6,Yes,No
17-Jun,Sydney,11.2,18.3,0.4,2.2,1.9,37.0,19.0,69.0,1028.4,7.0,17.2,No,Yes
17-Jun,Sydney,11.3,20.0,4.4,2.2,5.8,26.0,9.0,60.0,1025.2,1.0,19.7,Yes,No
17-Jun,Sydney,8.6,19.6,0.0,2.0,7.8,37.0,20.0,52.0,1025.3,2.0,17.9,No,No
17-Jun,Sydney,9.3,19.2,0.0,2.0,9.2,30.0,7.0,53.0,1024.6,2.0,18.7,No,No
17-Jun,Sydney,9.4,17.7,0.0,2.4,2.7,24.0,13.0,56.0,1015.0,6.0,17.3,No,No
17-Jun,Sydney,10.1,19.3,0.0,1.4,9.3,43.0,19.0,35.0,1015.1,2.0,19.0,No,No
17-Jun,Sydney,7.6,19.3,0.0,3.4,9.4,35.0,13.0,32.0,1015.4,1.0,18.8,No,No
